Date,Stars,Comment,Category
07-07-2018,2,"we have a great driver last sunday from laguardia to time squar . the cost be $ 31 . when i schedul a pickup friday for our ride back to laguardia the price be $ 51 . after wait for sever hour to get some type of confirm that we would be pick up , we end up use yellow taxi which be onli $ 45 . just be sure to compar $ $ when you travel . our yellow taxi driver we speak to the night befor at 9 pm say he would be wait for us at our 4:30 be to pick us up , and there he be wait when we come out at 4:30 be . that be what i call servic . tri contact uber but as you know no call allow . ",driver_issues
06-07-2018,4,"i 've hear and read plenti of complaint against uber . person i have n't experi ani seriou issu , and the minor one i encount be usual resolv promptli . that asid , uber remain one of my favorit app ever . the conveni it provid be heavenli . ",other_issues
04-07-2018,1,"i use uber for the first time while in itali . tri two time to find my driver . they have my hotel name . i be wait outsid for them . one driver never show up . the other be late . said he be wait for me down the street . i cancel . uber then charg me 20 euro for two ride that never happen . it take a `` act of congress `` to get a refund . they do n't have custom servic phone support . just email and a self help system that have pre- chosen choic for you to pick regard your problem . then it direct you to a ai type system which be no help . until thi multi million dollar compani decid to invest in real phone support with a real c. agent , i 'll never use them . ",driver_issues
03-07-2018,1,"thi be a review of what it be like to be a former contractor.first of all , i do appli to be a driver for uber when i be drive for lyft . howev , my car and i get tire of drive peopl around and decid to go into anoth job . anyway , i delet my driver account from their app and delet it . sever year later when my licens be about to expir . i get harass email from them to updat their record to updat my driver 's licens . i have alreadi updat my driver 's licens but i be not go back to their websit to do that . instead , i go to their websit to unsubscrib from mail list . the next day , i get anoth remind . again , use their useless unsubscrib link to get my email address from their email list . thi go on for two week straight when the websit claim that their remov of email process take 10 busi day . well , my birthday come and go ( the day my licens expir ) and guess what email i get from them ? you guess it : updat your expir driver 's licens on their websit . forget that ! i have block them from my email account so i will not hear from them again ( cross your finger on that ) . ",account_issues
03-07-2018,1,"my ride be fine with uber driver , l want to tip him , howev site say my password wrong so i go to reset and use that password and it say the password alreadi be use , by the way thi just 2nd time i use uber . their verif to do anyth be total ridicul . i 've spend over 30 min play i 'm not a robot over and over till i 've so mad i give up ! all i want to do be give a tip ! ",driver_issues
01-07-2018,1,"everi midnight peopl call my home phone . ask for uber rid - `` when be you come to pick me up ? `` i say , `` thi be not uber phone . `` there be no way to find help from uber.com to figur out how they put my home phone number as uber driver - frustrat . ",driver_issues
30-06-2018,1,"i love uber . howev , it custom servic can do good . read my stori . i have a fear of drive . as a result , for the last four year , i have use uber almost everi day to go everywher ; work , event , etc . i even use uber when i travel abroad . as an uber-veteran , i have experi the good , the bad and the ugli . yesterday , i forget my phone in an uber vehicl . when i realiz thi , i use my room mate 's phone to tri to log into my account and contact the driver . howev , i have forget my password . i decid to request a new one . that be where the troubl start . to help you retriev your password , uber have a two-step verif ; they send you a four-digit code to your phone . thi , of cours , be for our safeti . the problem be `` how do you get the code if you do n't have your phone ? `` the answer be easi . `` custom servic . `` right ? onli mine be not so easi . ",account_issues
29-06-2018,1,"you ca n't check price befor you book ... i sign in , request a price for the next day ( airport to hotel ) and they charg me $ 5 for no show . ",other_issues
28-06-2018,2,"i tri uber for the first time when i fli to miami on tuesday , june 26 . i 'm not familiar with miami airport so i just follow the exit/ground transport sign to get outsid . onc outsid and not be sure how to use uber , i ask a stranger outsid if he know how to use uber and he tell me be request an uber himself . when he be do he help me request an uber , and show me how to follow the driver on the app . while i 'm wait , i see at least 12 to 15 other peopl be pick up by uber and/or lyft . ",driver_issues
28-06-2018,1,"i have be take lyft for coupl of day now and their applic be total accur with the fare . i take uber today , the same servic uberx and their applic say $ 18 ( same amount as lyft ) and take it becaus i know i have a $ 5 discount from my recommend ( and i be regret it now ) but when i receiv the receipt , it say that my fare be $ 23 , and deduct my $ 5.00 discount and a total of $ 18 ... thi be probabl the reason whi they do n't have custom servic contact number ! ! ! ",other_issues
